# Sensor UCSF Mount Zion, San Francisco, United States of America (Clarity/dufge0229)
# https://aqicn.org/station/@399343/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-12-10T00:00:00.000Z,3.7,12.6,6.93,6.69,7.21,1.52,24
2023-12-11T00:00:00.000Z,3.72,8.86,6.06,5.64,7.15,1.176,24
2023-12-12T00:00:00.000Z,2.04,13.35,6.41,3.14,10.86,3.903,24
2023-12-13T00:00:00.000Z,3.8,13.65,5.42,4.96,9.41,3.021,24
2023-12-14T00:00:00.000Z,5.13,28.71,11.8,8.75,25.86,8.401,24
2023-12-15T00:00:00.000Z,7.66,29.66,21.38,12.75,26.91,7.506,24
2023-12-16T00:00:00.000Z,7.53,26.83,12.38,9.25,20.73,6.499,24
2023-12-17T00:00:00.000Z,7.48,19.67,11.72,9.03,14.43,3.151,24
2023-12-18T00:00:00.000Z,1.12,15.86,7.49,5.01,10.73,3.79,24
2023-12-19T00:00:00.000Z,1.01,4.21,2.08,1.52,2.67,0.867,24
2023-12-20T00:00:00.000Z,0.96,2.9,1.83,1.53,2.33,0.546,24
2023-12-21T00:00:00.000Z,2.02,9.15,4.18,3.18,7.26,2.354,24
2023-12-22T00:00:00.000Z,3.31,12.69,6.36,4.72,8.83,2.553,24
2023-12-23T00:00:00.000Z,2.58,8.69,3.84,3.58,4.9,1.433,24
2023-12-24T00:00:00.000Z,3.34,14.5,5.38,4.04,8.85,3.305,24
2023-12-25T00:00:00.000Z,5.54,15.12,7.93,7.25,9.68,1.967,24
2023-12-26T00:00:00.000Z,4.42,16.68,8.65,6.63,12.3,3.865,24
2023-12-27T00:00:00.000Z,0.83,19.89,8.44,2.46,12.06,5.703,24
2023-12-28T00:00:00.000Z,1.69,9.76,2.84,2.18,3.41,1.75,24
2023-12-29T00:00:00.000Z,0.33,21.39,9.91,1.79,17.32,7.512,24
2023-12-30T00:00:00.000Z,0.78,5.29,2.95,2.31,4.12,1.215,24
2023-12-31T00:00:00.000Z,2.04,10.11,3.8,3.18,5.27,1.882,24
2024-01-01T00:00:00.000Z,4.71,16.34,8.44,7.39,10.98,2.86,24
2024-01-02T00:00:00.000Z,1.88,13.72,7.45,5.33,9.05,2.726,24
2024-01-03T00:00:00.000Z,1.1,3.5,2.15,1.77,2.67,0.606,24
2024-01-04T00:00:00.000Z,1.63,4.15,2.81,2.17,3.35,0.739,24
2024-01-05T00:00:00.000Z,3.08,7.43,4.43,4.08,5.48,1.13,24
2024-01-06T00:00:00.000Z,1.65,10.67,6.39,5.03,8.52,2.381,24
2024-01-07T00:00:00.000Z,1.79,3.16,2.34,2.15,2.96,0.432,24
2024-01-08T00:00:00.000Z,1.79,4.8,2.92,2.44,3.8,0.791,23
2024-01-09T00:00:00.000Z,1.34,5.75,3.3,2.08,4.42,1.327,24
2024-01-10T00:00:00.000Z,1.91,4.55,3.42,2.59,3.76,0.715,24
2024-01-11T00:00:00.000Z,1.47,4.03,2.52,1.96,3.12,0.691,24
2024-01-12T00:00:00.000Z,2.23,6.81,3.73,3.12,4.25,1.092,24
2024-01-13T00:00:00.000Z,0.64,5.07,2.58,2.25,3.38,1.084,24
2024-01-14T00:00:00.000Z,0.61,4.47,2.22,1.44,3,0.993,24
2024-01-29T00:00:00.000Z,4.59,19.28,11.22,7.47,14.22,4.077,24
2024-01-30T00:00:00.000Z,3.9,7.51,5.47,4.8,5.86,0.918,24
2024-01-31T00:00:00.000Z,2.23,3.59,2.54,2.46,2.95,0.381,24
2024-02-01T00:00:00.000Z,0.06,4.23,2.29,1.63,2.88,1.01,24
2024-02-02T00:00:00.000Z,1.97,4.88,2.85,2.23,3.72,0.898,24
2024-02-03T00:00:00.000Z,1.23,3.58,2.42,2.04,2.72,0.629,24
2024-02-04T00:00:00.000Z,0.4,4.49,1.25,0.87,2.04,1.043,24
2024-02-05T00:00:00.000Z,2.16,5.49,3.62,2.84,4.36,0.93,24
2024-02-06T00:00:00.000Z,1.56,4.7,2.78,2.48,3.33,0.749,24
2024-02-07T00:00:00.000Z,0.71,4.18,2.38,2.04,2.94,0.76,24
2024-02-08T00:00:00.000Z,2.02,4.13,2.99,2.4,3.38,0.567,24
2024-02-09T00:00:00.000Z,2.62,10.11,4.05,3.19,8.01,2.441,24
2024-02-10T00:00:00.000Z,1.79,7.28,2.74,2.39,3.1,1.078,24
2024-02-11T00:00:00.000Z,1.24,7.25,2.54,2.13,2.96,1.435,24
2024-02-12T00:00:00.000Z,3.49,20.05,7.04,4.51,16.45,6.134,24
2024-02-13T00:00:00.000Z,1.85,9.4,4.73,2.41,5.88,2.119,24
2024-02-14T00:00:00.000Z,0.28,2.92,1.69,1.15,2.16,0.725,24
2024-02-15T00:00:00.000Z,1,4.33,3.36,2.8,3.64,0.874,24
2024-02-16T00:00:00.000Z,3.26,9.47,4.69,4.09,6.55,1.606,24
2024-02-17T00:00:00.000Z,1.9,7.14,4.34,3.26,5.77,1.614,24
2024-02-18T00:00:00.000Z,0.87,8.56,2.65,1.76,3.68,2.092,24
2024-02-19T00:00:00.000Z,1.12,5.03,1.91,1.42,3.48,1.212,24
2024-02-20T00:00:00.000Z,1.41,6.98,5.56,4.23,6.15,1.504,24
2024-02-21T00:00:00.000Z,1.5,6.81,3.72,2.39,4.8,1.523,24
2024-02-22T00:00:00.000Z,1.82,8.61,4.45,2.29,7.18,2.315,24
2024-02-23T00:00:00.000Z,2.29,4.94,3.42,2.97,4.22,0.763,24
2024-02-24T00:00:00.000Z,3.26,7.53,4.3,3.97,5.04,0.948,24
2024-02-25T00:00:00.000Z,3.85,6.1,4.76,4.48,5.37,0.573,24
2024-02-26T00:00:00.000Z,1.48,6.31,3.32,2.38,3.97,1.244,24
2024-02-27T00:00:00.000Z,1.62,3.48,2.7,2,3.03,0.573,24
2024-02-28T00:00:00.000Z,2.97,5.84,3.95,3.55,4.84,0.804,24
2024-02-29T00:00:00.000Z,0.42,3.48,1.28,0.87,1.74,0.74,24
2024-03-01T00:00:00.000Z,0.67,3.06,1.98,1.84,2.25,0.458,24
2024-03-02T00:00:00.000Z,1.6,4.08,2.37,2,2.69,0.576,24
2024-03-03T00:00:00.000Z,1.5,2.61,2.11,1.78,2.33,0.325,24
2024-03-04T00:00:00.000Z,1.37,4.38,2.27,2.04,2.56,0.624,24
2024-03-05T00:00:00.000Z,1.03,2.5,1.9,1.72,2.09,0.301,24
2024-03-06T00:00:00.000Z,1.31,4.05,2.02,1.7,2.36,0.763,24
2024-03-07T00:00:00.000Z,1.48,3.94,2.17,1.9,2.64,0.585,24
2024-03-08T00:00:00.000Z,3.52,5.98,4.54,4.13,5.05,0.693,24
2024-03-09T00:00:00.000Z,1.18,3.24,1.65,1.47,2.12,0.582,24
2024-03-10T00:00:00.000Z,1.33,4.13,2.58,2.25,3.09,0.666,24
