# Sensor Berkeley-ATB1, San Francisco, United States of America (Clarity/dnuyq4477)
# https://aqicn.org/station/@413374/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-06-02T00:00:00.000Z,1.78,5.8,2.64,2.04,3.82,1.174,24
2024-06-03T00:00:00.000Z,1.07,3.29,2.08,1.68,2.4,0.569,24
2024-06-04T00:00:00.000Z,3.3,7.9,6.35,5.81,7,0.947,24
2024-06-05T00:00:00.000Z,5.78,8.15,6.57,6.06,7.78,0.793,24
2024-06-06T00:00:00.000Z,5.28,11.56,9.94,8.75,10.73,1.699,24
2024-06-07T00:00:00.000Z,7.56,11.64,10.3,9.16,10.93,1.147,24
2024-06-08T00:00:00.000Z,3.64,10.07,6.03,5.32,7.5,1.616,24
2024-06-09T00:00:00.000Z,5.4,6.95,6.05,5.75,6.41,0.412,24
2024-06-10T00:00:00.000Z,2.89,5.6,4.18,3.35,5.15,0.925,24
2024-06-11T00:00:00.000Z,5.38,8.9,7.38,6.87,8.32,0.938,24
2024-06-12T00:00:00.000Z,5.95,11.17,8.96,8.24,10.16,1.216,24
2024-06-13T00:00:00.000Z,3.85,8.5,6.71,6.26,7.39,1.11,24
2024-06-14T00:00:00.000Z,5.8,9.58,7.73,7.15,8.09,0.841,24
2024-06-15T00:00:00.000Z,5.05,7.11,5.65,5.36,6.31,0.579,22
2024-06-16T00:00:00.000Z,5.03,8.41,5.91,5.63,6.52,0.734,24
2024-06-17T00:00:00.000Z,3.7,9.22,4.66,4.11,5.04,1.109,24
2024-06-18T00:00:00.000Z,4.94,6.99,5.98,5.51,6.39,0.573,24
2024-06-19T00:00:00.000Z,2.78,5.6,4.42,3.65,4.87,0.741,24
2024-06-20T00:00:00.000Z,1.77,4.84,3.78,2.48,4.26,0.947,24
2024-06-21T00:00:00.000Z,3.61,6.42,4.55,4.13,5.47,0.775,24
2024-06-22T00:00:00.000Z,5.14,12.36,6.9,6,7.75,1.763,24
2024-06-23T00:00:00.000Z,3.55,7.53,6.01,4.76,6.6,1.13,24
2024-06-24T00:00:00.000Z,4.3,6.57,5.44,5,6.13,0.663,24
2024-06-25T00:00:00.000Z,3.44,6.66,4.68,4.24,5.58,0.891,24
2024-06-26T00:00:00.000Z,2.4,4.84,3.19,2.93,3.47,0.669,24
2024-06-27T00:00:00.000Z,3.36,5.44,4.59,3.91,4.8,0.571,19
2024-06-28T00:00:00.000Z,4.72,7.64,5.61,5.22,6.08,0.639,24
2024-06-29T00:00:00.000Z,4.09,6.04,5.28,4.76,5.54,0.536,24
2024-06-30T00:00:00.000Z,3.51,6.29,5.26,4.68,5.7,0.753,24
2024-07-01T00:00:00.000Z,2.82,7.87,4.79,3.69,5.4,1.374,24
2024-07-02T00:00:00.000Z,4.44,8.58,6.91,5.7,7.5,1.152,24
2024-07-03T00:00:00.000Z,6.19,12.37,8.68,7.48,9.82,1.519,24
2024-07-04T00:00:00.000Z,3.34,6.3,4.9,4.51,5.51,0.805,24
2024-07-05T00:00:00.000Z,1.88,60.99,6.35,5.37,7.82,13.407,24
2024-07-06T00:00:00.000Z,3.28,7.57,5.38,3.98,5.87,1.186,24
2024-07-07T00:00:00.000Z,1.87,7.62,3.51,3.01,4.23,1.666,24
2024-07-08T00:00:00.000Z,3.05,8.69,4.03,3.49,4.88,1.201,24
2024-07-09T00:00:00.000Z,2.85,5.68,3.82,3.49,4.9,0.805,24
2024-07-10T00:00:00.000Z,2.25,6.52,3.36,2.72,5.08,1.369,24
