# Sensor UCSF Mission Bay, San Francisco, United States of America (Clarity/dssij1361)
# https://aqicn.org/station/@399232/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-02-23T00:00:00.000Z,2.99,6.81,4.26,3.72,5.31,1.067,24
2024-02-24T00:00:00.000Z,3.23,5.9,4.26,3.75,5.2,0.852,24
2024-02-25T00:00:00.000Z,3.93,8.01,5.09,4.74,6.17,1.117,24
2024-02-26T00:00:00.000Z,2.49,8.86,4.18,3.14,5.22,1.791,24
2024-02-27T00:00:00.000Z,1.62,4.32,3.36,2.35,3.99,0.86,24
2024-02-28T00:00:00.000Z,3.24,6.82,5.01,4.2,5.68,0.967,24
2024-02-29T00:00:00.000Z,0.56,4.47,1.35,1.04,2.13,1.042,24
2024-03-01T00:00:00.000Z,1.33,3.14,2.59,2.34,2.78,0.397,24
2024-03-02T00:00:00.000Z,2.02,4,2.82,2.42,3.12,0.547,24
2024-03-03T00:00:00.000Z,1.37,3.25,2.34,2,2.7,0.481,24
2024-03-04T00:00:00.000Z,2.1,6.11,2.74,2.43,3.16,0.819,24
2024-03-05T00:00:00.000Z,1.38,2.4,1.85,1.74,2.06,0.255,24
2024-03-06T00:00:00.000Z,0.88,6.3,1.99,1.72,2.82,1.333,24
2024-03-07T00:00:00.000Z,2.17,4.51,3.01,2.64,3.64,0.584,24
2024-03-08T00:00:00.000Z,4.32,15.72,5.25,4.88,5.57,2.161,24
2024-03-09T00:00:00.000Z,1.62,4.8,2.13,1.9,2.45,0.833,24
2024-03-10T00:00:00.000Z,1.69,4.71,3.25,2.81,3.55,0.691,24
2024-03-11T00:00:00.000Z,1.03,5.11,3.1,2.29,4.05,1.1,24
2024-03-12T00:00:00.000Z,1.74,6.19,3.37,2.5,3.69,1.258,24
2024-03-13T00:00:00.000Z,2.73,7.38,3.48,2.9,4.3,1.249,24
2024-03-14T00:00:00.000Z,3.04,6.77,3.71,3.41,4,0.925,24
2024-03-15T00:00:00.000Z,2.9,4.3,3.62,3.22,4.03,0.439,24
2024-03-16T00:00:00.000Z,4.05,10.27,4.76,4.49,5.21,1.174,24
2024-03-17T00:00:00.000Z,3.6,5.38,4.51,4.09,4.9,0.461,24
2024-03-18T00:00:00.000Z,4.03,6.19,4.88,4.75,5.57,0.581,24
2024-03-19T00:00:00.000Z,4.05,6.92,5.01,4.5,5.63,0.748,24
2024-03-20T00:00:00.000Z,4.96,7.49,5.88,5.6,6.43,0.638,24
2024-03-21T00:00:00.000Z,2.59,4.72,3.51,3.03,3.87,0.522,24
2024-03-22T00:00:00.000Z,2,4.78,2.71,2.38,3.39,0.793,24
2024-03-23T00:00:00.000Z,1.5,3.62,2.83,2.38,3.15,0.495,24
2024-03-24T00:00:00.000Z,1.48,4.46,2.93,2.43,3.15,0.674,24
2024-03-25T00:00:00.000Z,3.09,5.15,4.15,3.78,4.47,0.5,24
2024-03-26T00:00:00.000Z,1.29,3.71,2.75,1.63,3.37,0.835,24
2024-03-27T00:00:00.000Z,1.69,3.53,2.31,1.96,2.69,0.471,24
2024-03-28T00:00:00.000Z,1.4,5,3.62,2.59,4.47,0.999,24
2024-03-29T00:00:00.000Z,1.8,5.01,4,3.01,4.42,1.008,16
2024-03-30T00:00:00.000Z,0.95,5.18,1.65,1.38,3.26,1.334,24
2024-03-31T00:00:00.000Z,2.69,7.31,4.34,3.57,5.18,1.212,24
2024-04-01T00:00:00.000Z,5.33,11.76,8.8,5.96,9.75,1.945,24
2024-04-02T00:00:00.000Z,4.88,8.49,7.09,6.08,7.86,1.067,24
2024-04-03T00:00:00.000Z,3.55,6.24,4.43,4.23,5.01,0.722,24
2024-04-04T00:00:00.000Z,1.06,4.26,3.2,2.69,3.85,0.87,24
2024-04-05T00:00:00.000Z,1,5.13,2.94,2.24,4.12,1.105,24
2024-04-06T00:00:00.000Z,3.17,7.32,3.97,3.72,4.22,0.766,24
2024-04-07T00:00:00.000Z,2.09,4.25,3.23,2.72,3.85,0.635,24
2024-04-08T00:00:00.000Z,3.26,6.39,4.44,4,5.23,0.769,24
2024-04-09T00:00:00.000Z,5.39,8.66,6.81,6.32,7.24,0.731,24
2024-04-10T00:00:00.000Z,4.58,9.22,6.97,5.79,7.65,1.289,24
2024-04-11T00:00:00.000Z,4.9,10.19,7.59,6.42,8.25,1.318,24
2024-04-12T00:00:00.000Z,2.23,7.59,4.26,2.93,6.35,1.781,24
2024-04-13T00:00:00.000Z,0.94,3.24,1.78,1.46,2.27,0.611,24
