# Sensor Hyde St. & Golden Gate Ave. (BC), San Francisco, United States of America (Clarity/devxa9067)
# https://aqicn.org/station/@525958/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-09-16T00:00:00.000Z,4.47,7.01,5.5,5.11,5.79,0.664,24
2025-09-17T00:00:00.000Z,3.46,7.41,5.29,4.32,6.52,1.217,24
2025-09-18T00:00:00.000Z,5.51,7.75,6.94,6.57,7.19,0.633,24
2025-09-19T00:00:00.000Z,4.59,9.17,7.43,6.22,8.32,1.407,24
2025-09-20T00:00:00.000Z,5.17,8.41,7.22,6.47,7.57,0.731,24
2025-09-21T00:00:00.000Z,3.35,6.92,6.14,4.46,6.64,1.186,24
2025-09-22T00:00:00.000Z,6.34,8.74,6.82,6.63,8.32,0.844,24
2025-09-23T00:00:00.000Z,7.5,11.22,8.8,8.09,10.02,1.064,24
2025-09-24T00:00:00.000Z,7.21,10,8.94,7.63,9.68,1,24
2025-09-25T00:00:00.000Z,7.18,10.77,8.47,8.02,9.75,0.997,24
2025-09-26T00:00:00.000Z,8.99,13.97,9.9,9.75,11.79,1.352,24
2025-09-27T00:00:00.000Z,9.44,16.43,13.25,10.59,15.13,2.343,24
2025-09-28T00:00:00.000Z,8.02,24.93,15.07,11.07,20.38,5.196,24
2025-09-29T00:00:00.000Z,3.95,9.64,7.46,5.46,8.69,1.822,24
2025-09-30T00:00:00.000Z,3.42,7.23,4.41,3.95,5.67,1.193,24
2025-10-01T00:00:00.000Z,3.45,4.92,3.84,3.63,4.11,0.345,24
2025-10-02T00:00:00.000Z,3.36,5.7,4.63,4.26,4.78,0.504,24
2025-10-03T00:00:00.000Z,3.64,6.06,4.83,4.05,5.12,0.73,24
2025-10-04T00:00:00.000Z,5.25,7.17,6.82,6.74,6.89,0.433,24
2025-10-05T00:00:00.000Z,6.35,9.05,6.6,6.48,7.65,0.835,24
2025-10-06T00:00:00.000Z,5.35,8.23,6.86,6.52,7.74,0.798,24
2025-10-07T00:00:00.000Z,5.62,14.01,6.65,6.23,9.71,2.489,24
2025-10-08T00:00:00.000Z,6.02,10.05,7.38,7.13,7.45,1.026,24
2025-10-09T00:00:00.000Z,4.99,6.39,5.72,5.26,5.92,0.407,24
2025-10-10T00:00:00.000Z,3.83,6.38,4.47,4.28,6.05,0.916,24
2025-10-11T00:00:00.000Z,3.45,4.03,3.71,3.61,3.81,0.148,24
2025-10-12T00:00:00.000Z,3.81,4.9,4.19,3.92,4.47,0.356,24
2025-10-13T00:00:00.000Z,3.1,8.61,5.97,4.48,7.56,1.704,24
2025-10-14T00:00:00.000Z,2.99,5.32,3.46,3.33,4.4,0.699,24
2025-10-15T00:00:00.000Z,3.53,8.03,4.47,3.85,5.19,1.299,24
2025-10-16T00:00:00.000Z,4.83,11.39,6.64,5.96,7.28,1.712,24
2025-10-17T00:00:00.000Z,5.71,18.43,7.69,6.15,11.19,3.545,24
2025-10-18T00:00:00.000Z,7.75,25.14,9.27,8.34,16.92,6.122,24
2025-10-19T00:00:00.000Z,11.23,14.79,12.95,12.44,13.61,0.92,24
2025-10-20T00:00:00.000Z,5.89,10.7,8.15,7.36,8.61,1.116,24
2025-10-21T00:00:00.000Z,6.74,13.91,9.44,7.82,11.6,2.277,24
2025-10-22T00:00:00.000Z,5.52,14.61,6.57,6.34,7.58,2.801,24
2025-10-23T00:00:00.000Z,6.3,8.63,7.94,7.24,8.48,0.746,24
2025-10-24T00:00:00.000Z,3.45,8.59,6.21,5.68,6.64,1.353,24
2025-10-25T00:00:00.000Z,3.03,5.27,3.97,3.28,4.16,0.657,24
2025-10-26T00:00:00.000Z,3.88,6.73,5.97,4.93,6.46,0.888,24
2025-10-27T00:00:00.000Z,3.77,5.14,4.26,3.93,4.96,0.515,24
2025-10-28T00:00:00.000Z,3.94,6.73,5.43,4.88,5.92,0.741,24
2025-10-29T00:00:00.000Z,5.11,10.28,6.88,5.74,7.64,1.491,24
2025-10-30T00:00:00.000Z,6.68,10.45,7.92,7.56,8.64,1.114,24
2025-10-31T00:00:00.000Z,7.91,14.06,9.69,9.06,11.69,1.586,24
